,user_id,install_date,last_active_date,subscription_type,country,total_sessions,page_views,download_clicks,activation_status,days_active,pro_upgrade_date,plan_type,monthly_revenue,churned
11123,11124,2023-07-29,2023-10-26,Free,Canada,75,300,0,1,89,,free,0,0
11124,11125,2023-07-12,2023-07-27,Free,Canada,129,387,0,1,15,,free,0,1
11125,11126,2023-07-29,2023-10-19,Free,USA,134,670,0,1,82,,free,0,0
11126,11127,2023-04-16,2023-10-07,Free,Canada,15,45,0,1,174,,free,0,0
11127,11128,2023-03-06,2023-06-03,Pro,UK,204,1020,0,1,89,2023-06-03,Basic,49,0
11128,11129,2023-09-26,2023-10-10,Free,USA,95,190,1,1,14,,free,0,1
11129,11130,2023-11-18,2023-12-18,Free,UK,29,87,0,1,30,,free,0,0
11130,11131,2023-08-17,2023-12-18,Free,UK,45,90,0,1,123,,free,0,0
11131,11132,2023-04-08,2023-10-13,Free,Australia,47,94,1,1,188,,free,0,0
11132,11133,2023-07-20,2023-11-05,Pro,France,270,1080,0,1,108,2023-11-05,Basic,49,0
11133,11134,2023-11-30,2023-12-02,Free,UK,94,94,0,1,2,,free,0,1
11134,11135,2023-12-14,2023-12-17,Free,UK,89,445,1,1,3,,free,0,1
11135,11136,2023-12-07,2023-12-11,Free,Canada,150,300,1,1,4,,free,0,1
11136,11137,2023-05-13,2023-10-04,Free,France,45,180,0,1,144,,free,0,0
11137,11138,2023-10-11,2023-11-29,Free,UK,20,40,0,1,49,,free,0,0
11138,11139,2023-11-26,2023-12-27,Free,Germany,104,312,0,1,31,,free,0,0
11139,11140,2023-09-01,2023-12-02,Free,USA,69,276,0,1,92,,free,0,0
11140,11141,2023-04-27,2023-08-17,Pro,Australia,175,700,1,1,112,2023-08-17,Standard,99,0
11141,11142,2023-10-13,2023-11-04,Free,France,42,210,0,1,22,,free,0,1
11142,11143,2023-05-20,2023-05-28,Free,Canada,52,156,0,1,8,,free,0,1
11143,11144,2023-07-14,2023-11-02,Free,France,69,345,0,1,111,,free,0,0
11144,11145,2023-10-21,2023-12-30,Free,France,24,120,0,1,70,,free,0,0
11145,11146,2023-05-19,2023-06-18,Free,Canada,61,122,0,1,30,,free,0,0
11146,11147,2023-11-10,2023-12-30,Free,Germany,115,575,0,1,50,,free,0,0
11147,11148,2023-01-13,2023-09-27,Free,Germany,21,63,0,1,257,,free,0,0
11148,11149,2023-05-26,2023-12-25,Free,Germany,20,20,0,1,213,,free,0,0
11149,11150,2023-10-28,2023-11-13,Free,Australia,124,372,0,1,16,,free,0,1
11150,11151,2023-02-01,2023-02-11,Free,Germany,32,64,0,1,10,,free,0,1
11151,11152,2023-11-01,2023-12-10,Free,Australia,138,552,0,1,39,,free,0,0
11152,11153,2023-10-13,2023-12-10,Free,USA,124,372,0,1,58,,free,0,0
11153,11154,2023-09-13,2023-11-05,Pro,USA,168,336,0,1,53,2023-11-05,Basic,29,0
11154,11155,2023-12-20,2023-12-30,Pro,UK,270,1350,0,1,10,2023-12-30,Enterprise,29,1
11155,11156,2023-12-22,2023-12-29,Free,France,129,387,0,1,7,,free,0,1
11156,11157,2023-07-23,2023-09-23,Free,UK,13,65,0,1,62,,free,0,0
11157,11158,2023-08-05,2023-08-13,Free,UK,143,715,0,1,8,,free,0,1
11158,11159,2023-08-13,2023-12-24,Pro,USA,24,72,0,1,133,2023-12-24,Basic,99,0
11159,11160,2023-11-14,2023-12-04,Free,Canada,51,255,0,1,20,,free,0,1
11160,11161,2023-05-26,2023-06-06,Free,Germany,39,78,0,1,11,,free,0,1
11161,11162,2023-03-16,2023-12-13,Free,France,119,119,0,1,272,,free,0,0
11162,11163,2023-03-04,2023-05-05,Free,UK,14,28,0,1,62,,free,0,0
11163,11164,2023-04-27,2023-05-14,Pro,France,126,252,0,1,17,2023-05-14,Basic,49,1
11164,11165,2023-11-10,2023-12-08,Free,Australia,75,75,0,1,28,,free,0,1
11165,11166,2023-10-15,2023-11-13,Free,Canada,57,171,0,1,29,,free,0,1
11166,11167,2023-10-17,2023-11-04,Free,USA,88,264,0,1,18,,free,0,1
11167,11168,2023-03-19,2023-05-17,Free,UK,41,82,0,1,59,,free,0,0
11168,11169,2023-12-22,2023-12-29,Free,Germany,122,610,0,1,7,,free,0,1
11169,11170,2023-06-15,2023-11-11,Free,Canada,128,640,0,1,149,,free,0,0
11170,11171,2023-08-06,2023-11-02,Free,UK,68,272,0,1,88,,free,0,0
11171,11172,2023-08-24,2023-09-14,Free,Canada,54,270,0,1,21,,free,0,1
11172,11173,2023-09-29,2023-09-30,Free,USA,137,274,0,1,1,,free,0,1
11173,11174,2023-07-13,2023-10-30,Pro,Australia,144,288,1,1,109,2023-10-30,Basic,99,0
11174,11175,2023-07-24,2023-09-05,Free,Australia,38,76,0,1,43,,free,0,0
11175,11176,2023-11-26,2023-12-24,Free,Canada,54,270,0,1,28,,free,0,1
11176,11177,2023-04-20,2023-05-13,Free,Germany,60,120,1,1,23,,free,0,1
11177,11178,2023-08-14,2023-10-06,Free,France,53,53,0,1,53,,free,0,0
11178,11179,2023-05-22,2023-10-20,Free,Germany,123,615,0,1,151,,free,0,0
11179,11180,2023-11-11,2023-12-27,Free,UK,127,635,0,1,46,,free,0,0
11180,11181,2023-03-11,2023-12-24,Free,Canada,142,142,0,1,288,,free,0,0
11181,11182,2023-05-25,2023-09-19,Free,Germany,111,111,0,1,117,,free,0,0
11182,11183,2023-09-16,2023-11-09,Free,UK,57,114,0,1,54,,free,0,0
11183,11184,2023-02-24,2023-09-10,Free,Australia,70,280,0,1,198,,free,0,0
11184,11185,2023-08-27,2023-11-13,Free,India,102,102,0,1,78,,free,0,0
11185,11186,2023-07-30,2023-07-30,Free,Canada,131,393,0,1,0,,free,0,1
11186,11187,2023-08-15,2023-11-14,Free,USA,29,145,0,1,91,,free,0,0
11187,11188,2023-04-07,2023-04-28,Free,Canada,120,480,0,1,21,,free,0,1
11188,11189,2023-11-07,2023-12-02,Free,USA,75,225,0,1,25,,free,0,1
11189,11190,2023-06-07,2023-09-16,Free,Australia,58,116,0,1,101,,free,0,0
11190,11191,2023-05-06,2023-09-11,Free,Germany,51,51,0,1,128,,free,0,0
11191,11192,2023-02-18,2023-10-18,Free,Germany,9,36,0,1,242,,free,0,0
11192,11193,2023-02-02,2023-10-12,Free,France,100,100,1,1,252,,free,0,0
11193,11194,2023-02-01,2023-09-21,Free,India,20,80,0,1,232,,free,0,0
11194,11195,2023-05-10,2023-08-18,Free,Canada,138,552,0,1,100,,free,0,0
11195,11196,2023-04-18,2023-04-18,Free,India,84,84,0,1,0,,free,0,1
11196,11197,2023-03-04,2023-03-27,Free,India,126,504,0,1,23,,free,0,1
11197,11198,2023-03-24,2023-05-29,Free,USA,58,232,0,1,66,,free,0,0
11198,11199,2023-01-25,2023-10-08,Free,India,124,620,0,1,256,,free,0,0
11199,11200,2023-08-23,2023-09-05,Pro,USA,282,1128,0,1,13,2023-09-05,Standard,99,1
11200,11201,2023-07-13,2023-10-06,Pro,UK,299,1495,0,1,85,2023-10-06,Basic,29,0
11201,11202,2023-09-14,2023-12-19,Free,UK,145,725,0,1,96,,free,0,0
11202,11203,2023-07-04,2023-07-31,Pro,Canada,65,195,1,1,27,2023-07-31,Standard,29,1
11203,11204,2023-08-21,2023-10-08,Free,Canada,74,370,1,1,48,,free,0,0
11204,11205,2023-08-23,2023-12-28,Free,USA,72,360,0,1,127,,free,0,0
11205,11206,2023-11-23,2023-11-28,Free,India,60,240,0,1,5,,free,0,1
11206,11207,2023-01-24,2023-06-10,Pro,USA,254,1270,0,1,137,2023-06-10,Basic,29,0
11207,11208,2023-04-13,2023-12-13,Free,India,30,60,0,1,244,,free,0,0
11208,11209,2023-07-19,2023-10-31,Pro,Australia,33,132,0,1,104,2023-10-31,Enterprise,49,0
11209,11210,2023-04-02,2023-05-15,Pro,UK,207,207,0,1,43,2023-05-15,Standard,49,0
11210,11211,2023-06-15,2023-09-24,Free,Canada,48,48,0,1,101,,free,0,0
11211,11212,2023-06-06,2023-10-22,Free,UK,78,78,0,1,138,,free,0,0
11212,11213,2023-01-23,2023-09-17,Free,USA,26,104,0,1,237,,free,0,0
11213,11214,2023-03-01,2023-09-16,Pro,Australia,255,1275,0,1,199,2023-09-16,Enterprise,29,0
11214,11215,2023-03-19,2023-08-23,Pro,France,52,52,0,1,157,2023-08-23,Standard,29,0
11215,11216,2023-09-09,2023-11-23,Free,UK,42,42,0,1,75,,free,0,0
11216,11217,2023-03-29,2023-12-03,Free,Germany,20,60,0,1,249,,free,0,0
11217,11218,2023-03-09,2023-05-02,Free,India,128,640,1,1,54,,free,0,0
11218,11219,2023-04-13,2023-11-15,Free,Germany,78,312,0,1,216,,free,0,0
11219,11220,2023-12-14,2023-12-17,Free,USA,38,152,0,1,3,,free,0,1
11220,11221,2023-11-28,2023-12-18,Free,France,108,216,0,1,20,,free,0,1
11221,11222,2023-12-13,2023-12-24,Pro,Canada,273,819,0,1,11,2023-12-24,Standard,29,1
11222,11223,2023-08-15,2023-12-28,Free,Germany,148,592,0,1,135,,free,0,0
11223,11224,2023-05-13,2023-11-15,Free,India,1,4,0,0,186,,free,0,0
11224,11225,2023-06-23,2023-06-27,Free,India,30,60,0,1,4,,free,0,1
11225,11226,2023-04-21,2023-11-23,Free,France,104,520,0,1,216,,free,0,0
11226,11227,2023-08-07,2023-09-13,Free,Germany,71,213,0,1,37,,free,0,0
11227,11228,2023-05-01,2023-08-30,Pro,Canada,148,296,0,1,121,2023-08-30,Basic,49,0
11228,11229,2023-02-23,2023-11-04,Free,France,13,52,0,1,254,,free,0,0
11229,11230,2023-10-15,2023-12-11,Pro,USA,35,175,0,1,57,2023-12-11,Basic,49,0
11230,11231,2023-06-08,2023-06-23,Free,UK,142,568,0,1,15,,free,0,1
11231,11232,2023-02-27,2023-03-13,Pro,India,195,975,0,1,14,2023-03-13,Enterprise,49,1
11232,11233,2023-06-15,2023-10-12,Pro,UK,40,120,0,1,119,2023-10-12,Standard,29,0
11233,11234,2023-07-30,2023-10-13,Free,Germany,75,75,0,1,75,,free,0,0
11234,11235,2023-02-18,2023-09-23,Free,France,68,204,0,1,217,,free,0,0
11235,11236,2023-10-13,2023-11-26,Free,France,133,665,0,1,44,,free,0,0
11236,11237,2023-08-28,2023-10-18,Free,UK,30,120,0,1,51,,free,0,0
11237,11238,2023-11-17,2023-12-20,Free,Australia,68,272,1,1,33,,free,0,0
11238,11239,2023-02-18,2023-07-21,Free,India,145,580,0,1,153,,free,0,0
11239,11240,2023-07-30,2023-10-17,Free,Canada,107,321,0,1,79,,free,0,0
11240,11241,2023-11-18,2023-12-08,Pro,France,70,210,0,1,20,2023-12-08,Enterprise,49,1
11241,11242,2023-03-02,2023-03-26,Free,Germany,70,140,0,1,24,,free,0,1
11242,11243,2023-01-08,2023-08-19,Free,USA,13,65,0,1,223,,free,0,0
11243,11244,2023-07-11,2023-08-19,Free,Australia,138,276,0,1,39,,free,0,0
11244,11245,2023-07-24,2023-08-23,Free,UK,107,214,0,1,30,,free,0,0
11245,11246,2023-10-02,2023-10-31,Pro,Germany,256,256,0,1,29,2023-10-31,Standard,49,1
11246,11247,2023-01-12,2023-12-09,Free,Australia,122,122,0,1,331,,free,0,0
11247,11248,2023-02-16,2023-03-08,Free,India,44,44,0,1,20,,free,0,1
11248,11249,2023-12-31,2024-01-01,Free,France,13,52,1,1,1,,free,0,1
11249,11250,2023-05-21,2023-06-29,Free,UK,27,108,0,1,39,,free,0,0
11250,11251,2023-05-08,2023-11-30,Pro,Canada,208,416,0,1,206,2023-11-30,Enterprise,29,0
11251,11252,2023-06-27,2023-10-06,Free,Canada,120,600,0,1,101,,free,0,0
11252,11253,2023-09-02,2023-11-28,Free,Canada,100,300,0,1,87,,free,0,0
11253,11254,2023-11-28,2023-12-13,Free,Australia,4,4,1,1,15,,free,0,1
11254,11255,2023-01-12,2023-03-08,Free,France,144,144,0,1,55,,free,0,0
11255,11256,2023-06-04,2023-09-07,Free,France,111,222,0,1,95,,free,0,0
11256,11257,2023-12-03,2023-12-08,Pro,Germany,174,522,0,1,5,2023-12-08,Enterprise,99,1
11257,11258,2023-11-12,2023-12-17,Pro,Germany,45,180,0,1,35,2023-12-17,Basic,29,0
11258,11259,2023-05-25,2023-05-29,Free,India,6,6,1,1,4,,free,0,1
11259,11260,2023-05-29,2023-06-27,Free,Germany,120,600,0,1,29,,free,0,1
11260,11261,2023-10-28,2023-11-24,Free,UK,32,96,1,1,27,,free,0,1
11261,11262,2023-12-31,2024-01-01,Pro,Australia,90,90,0,1,1,2024-01-01,Enterprise,99,1
11262,11263,2023-03-16,2023-09-26,Free,UK,59,295,0,1,194,,free,0,0
11263,11264,2023-08-14,2023-09-08,Free,Canada,62,124,0,1,25,,free,0,1
11264,11265,2023-04-02,2023-04-15,Free,France,25,50,0,1,13,,free,0,1
11265,11266,2023-07-29,2023-10-27,Free,UK,72,216,0,1,90,,free,0,0
11266,11267,2023-07-14,2023-11-24,Free,India,26,52,0,1,133,,free,0,0
11267,11268,2023-11-30,2023-12-17,Free,India,141,423,1,1,17,,free,0,1
11268,11269,2023-05-04,2023-10-06,Pro,Australia,113,452,0,1,155,2023-10-06,Enterprise,49,0
11269,11270,2023-10-05,2023-12-22,Free,France,17,17,0,1,78,,free,0,0
11270,11271,2023-03-26,2023-11-09,Free,India,115,115,1,1,228,,free,0,0
11271,11272,2023-11-09,2023-12-24,Pro,India,52,104,0,1,45,2023-12-24,Standard,49,0
11272,11273,2023-05-30,2023-08-17,Free,India,73,292,0,1,79,,free,0,0
11273,11274,2023-05-31,2023-09-09,Pro,UK,281,281,1,1,101,2023-09-09,Enterprise,29,0
11274,11275,2023-03-11,2023-09-23,Free,India,32,64,1,1,196,,free,0,0
11275,11276,2023-12-25,2023-12-26,Free,India,51,153,0,1,1,,free,0,1
11276,11277,2023-02-11,2023-02-26,Pro,UK,113,226,0,1,15,2023-02-26,Enterprise,49,1
11277,11278,2023-10-20,2023-12-03,Free,Germany,65,325,0,1,44,,free,0,0
11278,11279,2023-04-28,2023-12-15,Free,France,113,226,0,1,231,,free,0,0
11279,11280,2023-11-26,2023-12-19,Free,Australia,102,204,0,1,23,,free,0,1
11280,11281,2023-06-16,2023-11-03,Free,Germany,131,131,0,1,140,,free,0,0
11281,11282,2023-11-23,2023-12-28,Free,India,129,129,0,1,35,,free,0,0
11282,11283,2023-01-23,2023-08-01,Free,India,79,237,0,1,190,,free,0,0
11283,11284,2023-08-22,2023-11-21,Free,Germany,71,213,0,1,91,,free,0,0
11284,11285,2023-06-01,2023-12-16,Free,France,124,620,0,1,198,,free,0,0
11285,11286,2023-01-07,2023-05-08,Pro,Canada,250,1000,0,1,121,2023-05-08,Basic,49,0
11286,11287,2023-03-30,2023-10-01,Free,Australia,71,284,0,1,185,,free,0,0
11287,11288,2023-07-10,2023-12-12,Pro,UK,280,1400,0,1,155,2023-12-12,Standard,99,0
11288,11289,2023-07-08,2023-08-20,Free,Germany,117,234,0,1,43,,free,0,0
11289,11290,2023-03-30,2023-05-19,Free,UK,140,560,1,1,50,,free,0,0
11290,11291,2023-12-05,2023-12-15,Free,France,45,180,0,1,10,,free,0,1
11291,11292,2023-11-26,2023-12-12,Free,UK,104,104,0,1,16,,free,0,1
11292,11293,2023-11-26,2023-11-28,Free,France,90,180,0,1,2,,free,0,1
11293,11294,2023-04-15,2023-07-07,Free,USA,127,635,0,1,83,,free,0,0
11294,11295,2023-08-12,2023-11-14,Free,France,66,264,0,1,94,,free,0,0
11295,11296,2023-12-03,2023-12-05,Free,France,91,273,0,1,2,,free,0,1
11296,11297,2023-07-25,2023-10-08,Free,Australia,122,122,0,1,75,,free,0,0
11297,11298,2023-10-30,2023-11-10,Free,Canada,117,351,0,1,11,,free,0,1
11298,11299,2023-01-22,2023-10-02,Free,Germany,46,92,0,1,253,,free,0,0
11299,11300,2023-07-24,2023-10-27,Pro,Germany,26,78,0,1,95,2023-10-27,Enterprise,99,0
11300,11301,2023-06-21,2023-08-28,Free,Germany,89,178,1,1,68,,free,0,0
11301,11302,2023-06-14,2023-11-02,Free,Germany,15,75,0,1,141,,free,0,0
11302,11303,2023-07-29,2023-09-27,Free,India,67,134,0,1,60,,free,0,0
11303,11304,2023-03-19,2023-05-10,Free,UK,115,230,0,1,52,,free,0,0
11304,11305,2023-02-27,2023-04-14,Free,UK,93,93,0,1,46,,free,0,0
11305,11306,2023-06-22,2023-10-19,Free,UK,120,120,0,1,119,,free,0,0
11306,11307,2023-06-14,2023-11-10,Free,Germany,136,544,0,1,149,,free,0,0
11307,11308,2023-05-31,2023-12-17,Free,UK,127,254,0,1,200,,free,0,0
11308,11309,2023-02-21,2023-07-01,Free,Canada,16,80,0,1,130,,free,0,0
11309,11310,2023-11-25,2023-11-29,Free,Canada,113,339,0,1,4,,free,0,1
11310,11311,2023-06-10,2023-12-31,Free,Australia,21,84,0,1,204,,free,0,0
11311,11312,2023-06-08,2023-09-20,Pro,Germany,234,468,0,1,104,2023-09-20,Enterprise,99,0
11312,11313,2023-09-13,2023-11-19,Free,Australia,22,88,0,1,67,,free,0,0
11313,11314,2023-12-08,2023-12-22,Free,Germany,27,81,0,1,14,,free,0,1
11314,11315,2023-09-24,2023-12-03,Free,France,70,70,0,1,70,,free,0,0
11315,11316,2023-11-22,2023-11-23,Free,Canada,114,570,0,1,1,,free,0,1
11316,11317,2023-09-28,2023-12-11,Pro,Australia,168,336,0,1,74,2023-12-11,Standard,29,0
11317,11318,2023-04-08,2023-11-23,Pro,Australia,46,184,0,1,229,2023-11-23,Enterprise,29,0
11318,11319,2023-03-18,2023-07-14,Free,India,96,288,0,1,118,,free,0,0
11319,11320,2023-07-15,2023-11-01,Free,Canada,76,304,0,1,109,,free,0,0
11320,11321,2023-10-13,2023-11-26,Free,Canada,88,440,0,1,44,,free,0,0
11321,11322,2023-12-12,2023-12-21,Free,Canada,26,104,0,1,9,,free,0,1
11322,11323,2023-06-10,2023-09-09,Free,Australia,107,214,1,1,91,,free,0,0
11323,11324,2023-08-29,2023-11-14,Free,Canada,115,575,0,1,77,,free,0,0
11324,11325,2023-11-26,2023-12-25,Free,Germany,77,231,1,1,29,,free,0,1
11325,11326,2023-09-01,2023-11-11,Pro,Australia,267,534,0,1,71,2023-11-11,Standard,99,0
11326,11327,2023-04-27,2023-05-22,Free,India,93,186,0,1,25,,free,0,1
11327,11328,2023-12-22,2023-12-29,Free,Australia,70,210,0,1,7,,free,0,1
11328,11329,2023-07-14,2023-10-19,Free,Canada,65,130,0,1,97,,free,0,0
11329,11330,2023-03-16,2023-09-14,Free,Canada,99,297,1,1,182,,free,0,0
11330,11331,2024-01-01,2024-01-01,Free,India,73,146,0,1,0,,free,0,1
11331,11332,2023-11-07,2023-11-24,Free,India,145,725,0,1,17,,free,0,1
11332,11333,2023-02-07,2023-08-24,Free,India,25,125,0,1,198,,free,0,0
11333,11334,2023-08-23,2023-11-23,Free,Germany,26,78,0,1,92,,free,0,0
11334,11335,2023-11-25,2023-12-15,Pro,India,164,492,0,1,20,2023-12-15,Basic,49,1
11335,11336,2023-02-01,2023-02-08,Free,India,102,306,0,1,7,,free,0,1
11336,11337,2023-10-14,2023-11-27,Free,Canada,59,295,0,1,44,,free,0,0
11337,11338,2023-12-05,2023-12-10,Free,Germany,128,256,0,1,5,,free,0,1
11338,11339,2023-10-06,2023-12-31,Pro,UK,67,67,0,1,86,2023-12-31,Basic,29,0
11339,11340,2023-05-10,2023-05-21,Free,France,32,160,0,1,11,,free,0,1
11340,11341,2023-09-17,2023-12-14,Pro,France,230,460,0,1,88,2023-12-14,Basic,99,0
11341,11342,2023-02-06,2023-09-12,Free,UK,30,150,0,1,218,,free,0,0
11342,11343,2023-11-01,2023-11-05,Free,UK,52,260,0,1,4,,free,0,1
11343,11344,2023-03-10,2023-06-18,Free,Australia,15,15,0,1,100,,free,0,0
11344,11345,2023-08-25,2023-09-15,Free,Canada,17,34,0,1,21,,free,0,1
11345,11346,2023-08-07,2023-12-30,Free,India,125,250,1,1,145,,free,0,0
11346,11347,2023-01-14,2023-06-21,Free,USA,62,310,0,1,158,,free,0,0
11347,11348,2023-11-21,2024-01-01,Free,USA,100,200,0,1,41,,free,0,0
11348,11349,2023-05-28,2023-09-08,Free,India,79,395,0,1,103,,free,0,0
11349,11350,2023-05-15,2023-05-31,Free,USA,29,29,1,1,16,,free,0,1
11350,11351,2023-07-10,2023-10-30,Free,USA,5,5,0,1,112,,free,0,0
11351,11352,2023-08-12,2023-11-21,Free,France,46,138,0,1,101,,free,0,0
11352,11353,2023-06-12,2023-09-02,Free,Germany,59,118,1,1,82,,free,0,0
11353,11354,2023-05-21,2023-11-13,Pro,Germany,38,76,0,1,176,2023-11-13,Basic,29,0
11354,11355,2023-10-02,2023-11-24,Free,UK,66,330,0,1,53,,free,0,0
11355,11356,2023-07-05,2023-10-13,Free,USA,25,100,0,1,100,,free,0,0
11356,11357,2023-08-12,2023-08-23,Free,Australia,114,228,0,1,11,,free,0,1
11357,11358,2023-02-18,2023-11-01,Free,Germany,123,246,0,1,256,,free,0,0
11358,11359,2023-04-05,2023-04-26,Free,USA,1,2,0,0,21,,free,0,1
11359,11360,2023-12-23,2023-12-31,Pro,Germany,145,290,0,1,8,2023-12-31,Standard,29,1
11360,11361,2023-02-13,2023-10-14,Free,France,94,94,0,1,243,,free,0,0
11361,11362,2023-02-25,2023-09-24,Free,India,36,180,0,1,211,,free,0,0
11362,11363,2023-12-15,2023-12-18,Free,UK,54,162,0,1,3,,free,0,1
11363,11364,2023-09-23,2023-10-12,Free,UK,34,102,0,1,19,,free,0,1
11364,11365,2023-04-16,2023-10-04,Free,Canada,37,185,0,1,171,,free,0,0
11365,11366,2023-03-08,2023-10-12,Free,Australia,80,320,0,1,218,,free,0,0
11366,11367,2023-01-10,2023-09-14,Free,France,129,258,0,1,247,,free,0,0
11367,11368,2023-01-20,2023-07-01,Free,USA,74,370,0,1,162,,free,0,0
11368,11369,2023-07-23,2023-12-05,Free,India,36,72,0,1,135,,free,0,0
11369,11370,2023-06-28,2023-07-03,Free,Australia,131,655,0,1,5,,free,0,1
11370,11371,2023-03-23,2023-05-05,Free,Germany,43,129,0,1,43,,free,0,0
11371,11372,2023-10-19,2023-12-14,Pro,India,218,218,0,1,56,2023-12-14,Standard,29,0
11372,11373,2023-06-10,2023-10-18,Free,France,9,27,0,1,130,,free,0,0
11373,11374,2023-09-15,2023-12-26,Free,Canada,83,249,1,1,102,,free,0,0
11374,11375,2023-04-17,2023-12-22,Free,UK,1,2,0,0,249,,free,0,0
11375,11376,2023-05-09,2023-11-27,Free,India,15,30,0,1,202,,free,0,0
11376,11377,2023-12-19,2023-12-24,Free,Canada,43,129,0,1,5,,free,0,1
11377,11378,2023-08-21,2023-10-20,Free,UK,104,208,0,1,60,,free,0,0
11378,11379,2023-01-04,2023-07-21,Free,France,148,740,0,1,198,,free,0,0
11379,11380,2023-09-21,2023-12-06,Pro,USA,179,895,0,1,76,2023-12-06,Basic,29,0
11380,11381,2023-04-18,2023-09-24,Pro,Canada,45,225,1,1,159,2023-09-24,Enterprise,99,0
11381,11382,2023-05-18,2023-06-13,Free,Canada,76,76,0,1,26,,free,0,1
11382,11383,2023-06-21,2023-11-03,Pro,USA,66,66,0,1,135,2023-11-03,Enterprise,99,0
11383,11384,2023-08-13,2023-12-10,Free,Canada,94,470,0,1,119,,free,0,0
11384,11385,2023-06-03,2023-11-12,Free,France,23,23,0,1,162,,free,0,0
11385,11386,2023-04-22,2023-10-22,Free,India,35,70,0,1,183,,free,0,0
11386,11387,2023-01-01,2023-04-26,Free,Canada,97,291,1,1,115,,free,0,0
11387,11388,2023-03-27,2023-05-16,Free,Germany,88,88,1,1,50,,free,0,0
11388,11389,2023-10-07,2023-12-07,Free,USA,102,204,0,1,61,,free,0,0
11389,11390,2023-11-26,2023-12-12,Free,Australia,68,340,0,1,16,,free,0,1
11390,11391,2023-04-23,2023-05-28,Free,Canada,57,57,0,1,35,,free,0,0
11391,11392,2023-02-14,2023-06-10,Free,USA,57,285,0,1,116,,free,0,0
11392,11393,2023-12-03,2023-12-25,Free,India,102,510,0,1,22,,free,0,1
11393,11394,2023-04-02,2023-07-11,Free,Australia,1,5,1,0,100,,free,0,0
11394,11395,2023-04-25,2023-06-01,Free,USA,48,48,0,1,37,,free,0,0
11395,11396,2023-08-04,2023-10-18,Free,Canada,25,25,0,1,75,,free,0,0
11396,11397,2023-01-25,2023-05-17,Free,Australia,86,430,0,1,112,,free,0,0
11397,11398,2023-06-18,2023-10-23,Pro,UK,298,894,0,1,127,2023-10-23,Basic,49,0
11398,11399,2023-08-21,2023-10-08,Free,Australia,117,585,0,1,48,,free,0,0
11399,11400,2023-02-27,2023-03-06,Free,France,135,135,0,1,7,,free,0,1
11400,11401,2023-07-08,2023-09-17,Free,France,67,201,0,1,71,,free,0,0
11401,11402,2023-09-08,2023-10-10,Free,Canada,149,298,0,1,32,,free,0,0
11402,11403,2023-09-12,2023-11-25,Free,Germany,44,176,0,1,74,,free,0,0
11403,11404,2023-10-05,2023-10-12,Free,Germany,117,585,0,1,7,,free,0,1
11404,11405,2023-08-25,2023-09-17,Free,UK,125,375,0,1,23,,free,0,1
11405,11406,2023-03-06,2023-10-24,Free,Germany,138,690,0,1,232,,free,0,0
11406,11407,2023-11-19,2023-11-24,Free,Canada,30,60,0,1,5,,free,0,1
11407,11408,2023-12-27,2024-01-01,Free,Canada,1,4,0,0,5,,free,0,1
11408,11409,2023-04-11,2023-08-22,Free,Germany,145,145,0,1,133,,free,0,0
11409,11410,2023-01-21,2023-06-18,Free,USA,7,28,0,1,148,,free,0,0
11410,11411,2023-09-01,2023-10-15,Free,UK,103,206,0,1,44,,free,0,0
11411,11412,2023-09-04,2023-10-18,Free,France,3,15,0,1,44,,free,0,0
11412,11413,2023-12-19,2023-12-29,Free,UK,50,200,0,1,10,,free,0,1
11413,11414,2023-02-19,2023-05-21,Free,USA,101,202,0,1,91,,free,0,0
11414,11415,2023-06-10,2023-11-28,Free,Australia,55,165,0,1,171,,free,0,0
11415,11416,2023-03-08,2023-10-16,Free,France,20,60,0,1,222,,free,0,0
11416,11417,2023-02-15,2023-06-23,Free,Germany,115,575,0,1,128,,free,0,0
11417,11418,2023-12-20,2023-12-20,Free,USA,98,196,0,1,0,,free,0,1
11418,11419,2023-02-13,2023-12-24,Pro,Canada,132,660,0,1,314,2023-12-24,Enterprise,99,0
11419,11420,2023-06-30,2023-10-22,Free,India,74,222,0,1,114,,free,0,0
11420,11421,2023-01-29,2023-02-18,Free,Australia,128,640,0,1,20,,free,0,1
11421,11422,2023-12-08,2023-12-08,Free,France,97,97,1,1,0,,free,0,1
11422,11423,2023-09-17,2023-11-14,Pro,Germany,40,40,0,1,58,2023-11-14,Standard,49,0
11423,11424,2023-10-26,2023-11-18,Free,Germany,9,9,0,1,23,,free,0,1
11424,11425,2023-09-09,2023-12-19,Pro,UK,141,141,0,1,101,2023-12-19,Standard,99,0
11425,11426,2023-04-21,2023-07-28,Pro,Australia,189,945,0,1,98,2023-07-28,Basic,49,0
11426,11427,2023-11-30,2023-12-18,Free,USA,125,625,0,1,18,,free,0,1
11427,11428,2023-12-16,2023-12-28,Pro,India,253,759,0,1,12,2023-12-28,Basic,99,1
11428,11429,2023-04-03,2023-05-31,Free,USA,147,294,0,1,58,,free,0,0
11429,11430,2023-10-16,2023-11-28,Free,Canada,143,286,0,1,43,,free,0,0
11430,11431,2023-12-31,2024-01-01,Free,France,112,448,0,1,1,,free,0,1
11431,11432,2023-08-16,2023-09-11,Free,France,3,6,0,1,26,,free,0,1
11432,11433,2023-05-04,2023-09-07,Pro,Canada,155,775,0,1,126,2023-09-07,Enterprise,49,0
